ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
51777,Rikako Ikee,F,16.0,170.0,56.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
51777,Rikako Ikee,F,16.0,170.0,56.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
51777,Rikako Ikee,F,16.0,170.0,56.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,
51777,Rikako Ikee,F,16.0,170.0,56.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
51779,Hiroshi Ikehata,M,26.0,160.0,60.5,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Bantamweight,
51779,Hiroshi Ikehata,M,30.0,160.0,60.5,Japan,JPN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,
51780,Kanae Ikehata,F,29.0,162.0,57.0,Japan,JPN,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Individual",
51780,Kanae Ikehata,F,29.0,162.0,57.0,Japan,JPN,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Team",
51784,Kazuhiko Ikematsu,M,24.0,171.0,66.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Welterweight, Freestyle",
51784,Kazuhiko Ikematsu,M,28.0,171.0,66.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Welterweight, Freestyle",
51785,Takashi Ikenoue,M,28.0,185.0,80.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,
51786,Daisuke Ikeshima,M,21.0,183.0,68.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,
51786,Daisuke Ikeshima,M,25.0,183.0,68.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Bronze
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,Bronze
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
51787,Yukio Iketani,M,17.0,166.0,61.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Bronze
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,Silver
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
51787,Yukio Iketani,M,21.0,166.0,61.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
51792,Yeldos Zhakhmanovich Ikhsangaliyev,M,26.0,180.0,138.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Heavyweight,
51792,Yeldos Zhakhmanovich Ikhsangaliyev,M,30.0,180.0,138.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Heavyweight,
51801,Yasuo Ikoma,M,29.0,185.0,85.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,
51809,Yasuhiro Ikuta,M,26.0,177.0,73.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,
51820,Sandrine Ilendou,F,24.0,160.0,48.0,Gabon,GAB,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Extra-Lightweight,
51828,Dionysios Iliadis,M,21.0,183.0,90.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Middleweight,
51829,Ilias Iliadis,M,17.0,179.0,90.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Middleweight,Gold
51829,Ilias Iliadis,M,21.0,179.0,90.0,Greece,GRE,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Middleweight,
51829,Ilias Iliadis,M,25.0,179.0,90.0,Greece,GRE,2012 Summer,2012,Summer,London,Judo,Judo Men's Middleweight,Bronze
51829,Ilias Iliadis,M,29.0,179.0,90.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,
51833,Vasileios Iliadis,M,27.0,178.0,73.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Heavyweight,
51885,Philip Illingworth,M,23.0,171.0,79.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Middleweight,
51892,Mikls Illys,M,28.0,169.0,73.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Lightweight,
51981,Im Su-Jeong,F,21.0,168.0,57.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Featherweight,Gold
51989,Harumi Imai,F,20.0,158.0,59.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
51989,Harumi Imai,F,20.0,158.0,59.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
51990,Hiroyuki Imai,M,21.0,166.0,58.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
51990,Hiroyuki Imai,M,21.0,166.0,58.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
51990,Hiroyuki Imai,M,21.0,166.0,58.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
51990,Hiroyuki Imai,M,21.0,166.0,58.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
51990,Hiroyuki Imai,M,23.0,166.0,58.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
51990,Hiroyuki Imai,M,23.0,166.0,58.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
51990,Hiroyuki Imai,M,23.0,166.0,58.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
51990,Hiroyuki Imai,M,23.0,166.0,58.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
51990,Hiroyuki Imai,M,23.0,166.0,58.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
51990,Hiroyuki Imai,M,27.0,166.0,58.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
51990,Hiroyuki Imai,M,27.0,166.0,58.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
51990,Hiroyuki Imai,M,27.0,166.0,58.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
51990,Hiroyuki Imai,M,27.0,166.0,58.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
51990,Hiroyuki Imai,M,27.0,166.0,58.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
51990,Hiroyuki Imai,M,31.0,166.0,58.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
51990,Hiroyuki Imai,M,31.0,166.0,58.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
51990,Hiroyuki Imai,M,31.0,166.0,58.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
51990,Hiroyuki Imai,M,31.0,166.0,58.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,
51990,Hiroyuki Imai,M,31.0,166.0,58.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
51991,Keiji Imai,M,18.0,174.0,63.0,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,
51992,Masako Imai,F,29.0,160.0,55.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's Windsurfer,
51992,Masako Imai,F,33.0,160.0,55.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Windsurfer,
51992,Masako Imai,F,37.0,160.0,55.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Windsurfer,
51993,Mero Imai,F,18.0,154.0,48.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Women's Halfpipe,
51994,Miki Imai,F,25.0,173.0,51.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's High Jump,
51995,Runa Imai,F,15.0,163.0,50.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,
51996,Takamasa Imai,M,21.0,170.0,58.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,
51997,Tetsuo Imai,M,24.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 3,000 metres Steeplechase",
51998,Yusuke Imai,M,20.0,175.0,75.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",
51998,Yusuke Imai,M,20.0,175.0,75.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",
51998,Yusuke Imai,M,24.0,175.0,75.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,000 metres",
51998,Yusuke Imai,M,24.0,175.0,75.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,500 metres",
51998,Yusuke Imai,M,28.0,175.0,75.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,000 metres",
51998,Yusuke Imai,M,28.0,175.0,75.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,500 metres",
51999,Kenichi Imaizumi,M,22.0,183.0,84.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,
51999,Kenichi Imaizumi,M,26.0,183.0,84.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,
52001,Fumio Imamura,M,25.0,178.0,63.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,
52001,Fumio Imamura,M,33.0,178.0,63.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,
52002,Genki Imamura,M,22.0,173.0,65.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,
52003,Kimihiko Imamura,M,32.0,180.0,78.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
52004,Takashi Imamura,M,,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,
52005,Toshiaki Imamura,M,21.0,174.0,69.0,Japan,JPN,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 5,000 metres",
52005,Toshiaki Imamura,M,21.0,174.0,69.0,Japan,JPN,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 10,000 metres",
52006,Toshio Imamura,M,24.0,163.0,66.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Featherweight,
52007,Yasushi Imamura,M,42.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Jumping, Individual",
52010,Makoto Imaoka,M,21.0,183.0,72.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Silver
52022,Raffaella Imbriani,F,31.0,158.0,52.0,Germany,GER,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Lightweight,
52041,Yakhyo Imomov,M,22.0,175.0,81.0,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Middleweight,
52042,Dusty Imoo,M,27.0,173.0,67.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
52043,Naoko Imoto,F,20.0,172.0,60.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,
52043,Naoko Imoto,F,20.0,172.0,60.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
52043,Naoko Imoto,F,20.0,172.0,60.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
52061,Atsunori Inaba,M,36.0,188.0,85.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,
52062,Hiroshi Inaba,M,23.0,171.0,66.0,Japan-2,JPN,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Four,
52063,Kazuyo Inaba,F,17.0,164.0,57.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,
52063,Kazuyo Inaba,F,17.0,164.0,57.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,
52067,Jos Antnio Incio,M,21.0,,,Angola,ANG,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Middleweight,
52069,Ayako Inada,F,18.0,167.0,50.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
52070,Etsuko Inada,F,11.0,,,Japan,JPN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,
52071,Masaru Inada,M,23.0,174.0,82.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Skeleton,Skeleton Men's Skeleton,
52071,Masaru Inada,M,27.0,174.0,82.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Skeleton,Skeleton Men's Skeleton,
52072,Noriko Inada,F,13.0,167.0,60.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,
52072,Noriko Inada,F,13.0,167.0,60.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,
52072,Noriko Inada,F,22.0,167.0,60.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Backstroke,
52072,Noriko Inada,F,26.0,167.0,60.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,
52072,Noriko Inada,F,26.0,167.0,60.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
52073,Yoko Inada,F,26.0,158.0,47.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",
52073,Yoko Inada,F,26.0,158.0,47.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
52073,Yoko Inada,F,31.0,158.0,47.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",
52073,Yoko Inada,F,31.0,158.0,47.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
52073,Yoko Inada,F,34.0,158.0,47.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",
52075,Mamoru Inagaki,M,39.0,163.0,80.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",
52075,Mamoru Inagaki,M,43.0,163.0,80.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",
52075,Mamoru Inagaki,M,43.0,163.0,80.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",
52076,Saori Inagaki,F,18.0,164.0,45.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
52078,Junichi Inamoto,M,20.0,180.0,74.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
52079,Narihiro Inamura,M,28.0,183.0,85.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",
52079,Narihiro Inamura,M,28.0,183.0,85.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,
52080,Hirotsugu Inanami,M,27.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Individual",
52080,Hirotsugu Inanami,M,27.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",
52083,Michiyo Inaoka,F,21.0,162.0,53.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's High Jump,
52084,Hidenori Inatsu,M,21.0,175.0,74.0,Japan,JPN,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,
52084,Hidenori Inatsu,M,25.0,175.0,74.0,Japan,JPN,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,
52183,Takao Inoguchi,F,22.0,162.0,65.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,
52184,Junzo Inohara,M,22.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver
52185,Genichiro Inokuma,M,33.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
52186,Isao Inokuma,M,26.0,173.0,88.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Heavyweight,Gold
52187,Yukio Inokuma,M,32.0,163.0,55.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
52187,Yukio Inokuma,M,36.0,163.0,55.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
52187,Yukio Inokuma,M,36.0,163.0,55.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
52187,Yukio Inokuma,M,40.0,163.0,55.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
52188,Yumi Inomata,F,24.0,159.0,49.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
52188,Yumi Inomata,F,24.0,159.0,49.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
52188,Yumi Inomata,F,24.0,159.0,49.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
52194,Etsuko Inoue,F,23.0,164.0,53.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,
52194,Etsuko Inoue,F,23.0,164.0,53.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,
52195,Junichi Inoue,M,20.0,181.0,78.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating Men's 500 metres,Bronze
52195,Junichi Inoue,M,22.0,181.0,78.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,
52195,Junichi Inoue,M,22.0,181.0,78.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,000 metres",
52196,Kaori Inoue,F,29.0,182.0,59.0,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
52197,Kenji Inoue,M,27.0,172.0,60.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
52198,Kikuko Inoue (Basugi-),F,39.0,159.0,50.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Dressage, Individual",
52198,Kikuko Inoue (Basugi-),F,39.0,159.0,50.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Dressage, Team",
52198,Kikuko Inoue (Basugi-),F,47.0,159.0,50.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Individual",
52198,Kikuko Inoue (Basugi-),F,63.0,159.0,50.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Individual",
52199,Kiyoto Inoue,M,26.0,176.0,67.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",
52199,Kiyoto Inoue,M,26.0,176.0,67.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
52199,Kiyoto Inoue,M,30.0,176.0,67.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",
52200,Kosei Inoue,M,22.0,183.0,100.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,Gold
52200,Kosei Inoue,M,26.0,183.0,100.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Heavyweight,
52201,Masaki Inoue,M,25.0,179.0,78.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,Silver
52202,Masanori Inoue,M,25.0,186.0,90.0,Japan-2,JPN,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Two,
52202,Masanori Inoue,M,25.0,186.0,90.0,Japan-1,JPN,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,
52202,Masanori Inoue,M,29.0,186.0,90.0,Japan-1,JPN,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,
52202,Masanori Inoue,M,29.0,186.0,90.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,
52203,Mayumi Inoue,F,26.0,155.0,48.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,
52204,Megumi Inoue,F,31.0,172.0,59.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Double Trap,
52205,Osamu Inoue,M,19.0,165.0,63.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",
52206,Rena Inoue,F,15.0,150.0,42.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Pairs,
52206,Rena Inoue,F,17.0,150.0,42.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Women's Singles,
52207,Sanji Inoue,M,20.0,174.0,74.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's Sprint,
52207,Sanji Inoue,M,20.0,174.0,74.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's 1,000 metres Time Trial",
52208,Satoru Inoue,M,21.0,168.0,65.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,
52208,Satoru Inoue,M,21.0,168.0,65.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,
52208,Satoru Inoue,M,24.0,168.0,65.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,
52209,Setsuko Inoue,F,22.0,175.0,72.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Silver
52210,Tomohiro Inoue,M,29.0,170.0,74.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",
52211,Toshiaki Inoue,M,21.0,174.0,65.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,
52211,Toshiaki Inoue,M,25.0,174.0,65.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,
